hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
Resort Hotel,1,68,2015,August,33,15,2,5,2,0.0,0,hb,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,196.0,0.0,0,Transient,135.0,0,0,Canceled,2015-07-21
Resort Hotel,1,72,2015,August,33,15,2,5,2,0.0,0,hb,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,6.0,0.0,0,Transient,149.0,0,0,Canceled,2015-07-08
Resort Hotel,0,65,2015,August,33,15,2,5,2,0.0,0,bb,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,8.0,0.0,0,Transient,107.0,0,0,Check-Out,2015-08-22
Resort Hotel,1,71,2015,August,33,15,2,5,2,0.0,0,hb,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,196.0,0.0,0,Transient,135.0,0,0,Canceled,2015-07-21
Resort Hotel,1,65,2015,August,33,15,2,5,2,0.0,0,hb,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,196.0,0.0,0,Transient,135.0,0,0,Canceled,2015-06-11
Resort Hotel,1,98,2015,August,33,15,2,5,2,0.0,0,bb,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,132.6,0,1,Canceled,2015-08-04
Resort Hotel,0,26,2015,August,33,15,2,5,2,0.0,0,bb,PRT,Direct,Direct,0,0,0,D,D,1,No Deposit,0.0,0.0,0,Transient,200.71,1,0,Check-Out,2015-08-22
Resort Hotel,1,67,2015,August,33,15,2,5,2,0.0,0,hb,PRT,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,240.0,0.0,0,Transient,198.71,0,0,Canceled,2015-07-25
Resort Hotel,0,75,2015,August,33,15,2,5,2,0.0,0,bb,IRL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,156.0,0.0,0,Transient,101.65,0,0,Check-Out,2015-08-22
Resort Hotel,1,78,2015,August,33,15,2,6,2,0.0,0,hb,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,186.0,0,0,Canceled,2015-06-11
Resort Hotel,1,65,2015,August,33,15,2,5,2,0.0,0,hb,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,242.0,0.0,0,Transient,188.71,0,0,Canceled,2015-07-03
Resort Hotel,1,4,2015,August,34,16,1,0,2,0.0,0,bb,PRT,Corporate,Corporate,0,0,0,E,E,0,No Deposit,0.0,110.0,0,Transient,185.0,0,0,Canceled,2015-08-13
Resort Hotel,1,12,2015,August,34,16,1,0,2,0.0,0,bb,PRT,Corporate,Corporate,0,0,0,E,E,0,No Deposit,110.0,0.0,0,Transient,184.45,0,0,Canceled,2015-08-10
Resort Hotel,0,0,2015,August,34,16,1,0,2,0.0,0,bb,GBR,Online TA,TA/TO,0,0,0,A,G,0,No Deposit,240.0,0.0,0,Group,195.0,0,0,Check-Out,2015-08-17
Resort Hotel,0,2,2015,August,34,16,1,0,2,0.0,0,bb,BRA,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240.0,0.0,0,Transient,153.0,0,1,Check-Out,2015-08-17
Resort Hotel,1,11,2015,August,34,16,1,0,2,0.0,0,bb,PRT,Corporate,Corporate,0,0,0,E,E,0,No Deposit,0.0,110.0,0,Transient,185.0,0,0,Canceled,2015-08-11
Resort Hotel,1,143,2015,August,34,16,2,0,2,0.0,0,bb,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,108.54,0,1,Canceled,2015-03-31
Resort Hotel,1,99,2015,August,34,16,2,1,2,0.0,0,bb,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,154.0,0,1,Canceled,2015-07-27
Resort Hotel,1,15,2015,August,34,16,2,2,2,0.0,0,bb,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,150.53,0,2,Canceled,2015-08-12
Resort Hotel,1,66,2015,August,34,16,2,5,2,0.0,0,bb,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,154.0,0,1,Canceled,2015-06-15
Resort Hotel,1,79,2015,August,34,16,2,5,2,0.0,0,bb,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,154.0,0,0,Canceled,2015-05-30
Resort Hotel,1,66,2015,August,34,16,3,5,2,0.0,0,bb,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,154.0,0,0,Canceled,2015-06-15
Resort Hotel,1,151,2015,August,34,16,4,6,2,0.0,0,bb,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,134.0,0.0,0,Transient,96.3,0,0,Canceled,2015-05-29
Resort Hotel,1,132,2015,August,34,17,1,4,2,0.0,0,bb,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,134.0,0,2,Canceled,2015-05-01
Resort Hotel,0,58,2015,August,34,17,1,4,2,0.0,0,bb,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0.0,0,Transient-Party,183.0,0,0,Check-Out,2015-08-22
Resort Hotel,1,98,2015,August,34,17,1,3,2,0.0,0,hb,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240.0,0.0,0,Transient,149.4,0,0,Canceled,2015-07-29
Resort Hotel,0,96,2015,August,34,17,1,5,2,0.0,0,bb,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient-Party,134.0,0,3,Check-Out,2015-08-23
Resort Hotel,0,80,2015,August,34,17,2,5,2,0.0,0,hb,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,26.0,0.0,0,Transient,131.1,0,0,Check-Out,2015-08-24
Resort Hotel,1,110,2015,August,34,17,2,5,2,0.0,0,bb,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,134.0,0,1,Canceled,2015-06-19
Resort Hotel,1,108,2015,August,34,17,2,5,2,0.0,0,hb,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,149.0,0.0,0,Transient,133.0,0,0,Canceled,2015-05-22
Resort Hotel,0,74,2015,August,34,17,2,5,2,0.0,0,bb,IRL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40.0,0.0,0,Transient,101.65,0,0,Check-Out,2015-08-24
Resort Hotel,0,79,2015,August,34,17,2,5,2,0.0,0,hb,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,134.0,0.0,0,Transient,133.0,0,0,Check-Out,2015-08-24
Resort Hotel,1,116,2015,August,34,17,2,5,2,0.0,0,hb,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,149.0,0.0,0,Transient-Party,133.0,0,1,Canceled,2015-05-12
Resort Hotel,0,80,2015,August,34,17,2,5,2,0.0,0,hb,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,171.0,0.0,0,Transient,133.0,0,0,Check-Out,2015-08-24
Resort Hotel,1,87,2015,August,34,17,3,7,2,0.0,0,bb,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,147.0,0.0,0,Transient,87.9,0,0,Canceled,2015-07-01
Resort Hotel,1,1,2015,August,34,18,0,1,2,0.0,0,bb,PRT,Corporate,Corporate,0,0,0,E,E,0,No Deposit,0.0,110.0,0,Transient,172.55,0,0,Canceled,2015-08-18
Resort Hotel,0,13,2015,August,34,18,0,1,2,0.0,0,bb,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,250.0,0.0,0,Transient,172.0,0,0,Check-Out,2015-08-19
Resort Hotel,0,13,2015,August,34,18,0,3,2,0.0,0,bb,PRT,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,240.0,0.0,0,Transient,172.0,0,1,Check-Out,2015-08-21
Resort Hotel,1,81,2015,August,34,18,0,5,2,0.0,0,hb,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,250.0,0.0,0,Transient,179.0,0,0,Canceled,2015-08-01
Resort Hotel,0,126,2015,August,34,18,1,5,2,0.0,0,bb,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,5.0,0.0,0,Transient-Party,96.3,0,1,Check-Out,2015-08-24
Resort Hotel,1,147,2015,August,34,18,0,5,2,0.0,0,bb,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,120.6,0,1,Canceled,2015-05-21
Resort Hotel,0,92,2015,August,34,18,2,8,2,0.0,0,bb,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,134.0,0,1,Check-Out,2015-08-28
Resort Hotel,0,91,2015,August,34,19,0,4,2,0.0,0,hb,ESP,Online TA,TA/TO,0,0,0,A,C,1,No Deposit,240.0,0.0,0,Transient,166.0,0,0,Check-Out,2015-08-23
Resort Hotel,0,16,2015,August,34,19,0,4,2,0.0,0,bb,IRL,Direct,Direct,0,0,0,D,D,1,No Deposit,250.0,0.0,0,Transient,192.0,0,2,Check-Out,2015-08-23
Resort Hotel,0,128,2015,August,34,19,1,4,2,0.0,0,bb,POL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,120.6,1,0,Check-Out,2015-08-24
Resort Hotel,1,98,2015,August,34,19,1,4,2,0.0,0,bb,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,134.0,0,2,Canceled,2015-07-31
Resort Hotel,0,98,2015,August,34,19,2,7,2,0.0,0,bb,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,147.0,0.0,0,Transient,8.0,0,0,Check-Out,2015-08-28
Resort Hotel,0,138,2015,August,34,19,2,7,2,0.0,0,hb,PRT,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,240.0,0.0,0,Transient,196.0,0,1,Check-Out,2015-08-28
Resort Hotel,1,82,2015,August,34,19,2,7,2,0.0,0,hb,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,198.0,0,0,Canceled,2015-06-18
Resort Hotel,0,10,2015,August,34,20,0,0,2,0.0,0,bb,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,0.0,0,Transient,0.0,0,2,Check-Out,2015-08-20
Resort Hotel,1,100,2015,August,34,20,0,2,2,0.0,0,hb,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,134.0,0.0,0,Transient,158.5,0,0,Canceled,2015-08-10
Resort Hotel,0,65,2015,August,34,20,0,3,2,0.0,0,bb,GBR,Offline TA/TO,TA/TO,0,0,0,A,B,0,No Deposit,156.0,0.0,0,Transient,107.0,0,1,Check-Out,2015-08-23
Resort Hotel,1,58,2015,August,34,20,2,5,2,0.0,0,hb,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,156.0,0.0,0,Transient,133.0,0,0,Canceled,2015-07-08
Resort Hotel,0,80,2015,August,34,20,2,7,2,0.0,0,bb,RUS,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0.0,0,Transient,164.0,0,2,Check-Out,2015-08-29
Resort Hotel,0,40,2015,August,34,20,2,3,2,0.0,0,bb,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,250.0,0.0,0,Transient,176.8,1,1,Check-Out,2015-08-25
Resort Hotel,0,102,2015,August,34,21,0,2,2,0.0,0,bb,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,134.0,0,1,Check-Out,2015-08-23
Resort Hotel,0,16,2015,August,34,21,0,2,2,0.0,0,bb,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,163.35,0,1,Check-Out,2015-08-23
Resort Hotel,0,24,2015,August,34,21,0,2,2,0.0,0,bb,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,171.9,0,2,Check-Out,2015-08-23
Resort Hotel,1,36,2015,August,34,21,1,2,2,0.0,0,bb,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,178.33,0,1,Canceled,2015-07-17
Resort Hotel,0,16,2015,August,34,21,2,2,2,0.0,0,bb,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,176.75,0,1,Check-Out,2015-08-25
Resort Hotel,0,50,2015,August,34,21,2,3,2,0.0,0,bb,IRL,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,156.0,0.0,0,Transient,123.0,0,2,Check-Out,2015-08-26
Resort Hotel,0,76,2015,August,34,21,2,3,2,0.0,0,bb,FRA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240.0,0.0,0,Transient,134.0,0,0,Check-Out,2015-08-26
Resort Hotel,0,112,2015,August,34,21,2,3,2,0.0,0,bb,FRA,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,240.0,0.0,0,Transient,146.0,1,2,Check-Out,2015-08-26
Resort Hotel,0,16,2015,August,34,21,2,3,2,0.0,0,bb,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,250.0,0.0,0,Transient,192.0,0,0,Check-Out,2015-08-26
Resort Hotel,0,51,2015,August,34,21,2,4,2,0.0,0,hb,ESP,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240.0,0.0,0,Transient,183.0,0,1,Check-Out,2015-08-27
Resort Hotel,1,22,2015,August,34,21,2,4,2,0.0,0,bb,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,191.0,0,3,Canceled,2015-08-10
Resort Hotel,0,32,2015,August,34,21,2,4,2,0.0,0,bb,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,178.33,0,2,Check-Out,2015-08-27
Resort Hotel,0,65,2015,August,34,21,2,5,2,0.0,0,hb,IRL,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240.0,0.0,0,Transient,188.71,0,0,Check-Out,2015-08-28
Resort Hotel,1,63,2015,August,34,21,2,5,2,0.0,0,bb,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,123.04,0,0,Canceled,2015-07-27
Resort Hotel,0,35,2015,August,34,21,2,5,2,0.0,0,bb,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,174.71,0,1,Check-Out,2015-08-28
Resort Hotel,1,71,2015,August,34,21,2,7,2,0.0,0,bb,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,118.7,0,0,Canceled,2015-07-20
Resort Hotel,0,71,2015,August,34,21,2,7,2,0.0,0,bb,IRL,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,156.0,0.0,0,Transient,116.85,0,3,Check-Out,2015-08-30
Resort Hotel,0,77,2015,August,34,21,3,7,2,0.0,0,bb,IRL,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,241.0,0.0,0,Transient,129.55,0,1,Check-Out,2015-08-31
Resort Hotel,1,21,2015,August,34,22,0,1,2,0.0,0,bb,PRT,Direct,Direct,0,0,0,A,C,0,No Deposit,0.0,0.0,0,Transient,172.0,0,0,Canceled,2015-08-19
Resort Hotel,1,87,2015,August,34,22,0,1,2,0.0,0,bb,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0.0,0,Transient,164.0,0,0,Canceled,2015-05-29
Resort Hotel,0,54,2015,August,34,22,2,4,2,0.0,0,hb,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,250.0,0.0,0,Transient,179.83,0,0,Check-Out,2015-08-28
Resort Hotel,1,156,2015,August,34,22,2,5,2,0.0,0,bb,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,172.0,0,2,Canceled,2015-03-24
Resort Hotel,0,46,2015,August,34,22,2,5,2,0.0,0,hb,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,261.0,0.0,0,Transient,160.43,1,2,Check-Out,2015-08-29
Resort Hotel,0,46,2015,August,34,22,2,5,2,0.0,0,hb,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,261.0,0.0,0,Transient,149.0,0,1,Check-Out,2015-08-29
Resort Hotel,1,72,2015,August,34,22,2,5,2,0.0,0,bb,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,134.0,0,0,Canceled,2015-06-12
Resort Hotel,0,85,2015,August,34,22,2,5,2,0.0,0,bb,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,0.0,0.0,0,Transient,146.3,0,1,Check-Out,2015-08-29
Resort Hotel,0,36,2015,August,34,22,2,5,2,0.0,0,hb,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,142.0,0.0,0,Contract,161.26,0,0,Check-Out,2015-08-29
Resort Hotel,1,68,2015,August,34,22,2,5,2,0.0,0,hb,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,196.0,0.0,0,Transient,133.0,0,0,Canceled,2015-07-09
Resort Hotel,0,22,2015,August,34,22,2,5,2,0.0,0,bb,PRT,Offline TA/TO,TA/TO,0,0,0,D,E,0,No Deposit,5.0,0.0,0,Transient,162.29,0,0,Check-Out,2015-08-29
Resort Hotel,1,42,2015,August,34,22,2,5,2,0.0,0,hb,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,250.0,0.0,0,Transient,177.57,0,0,Canceled,2015-08-10
Resort Hotel,0,72,2015,August,34,22,2,5,2,0.0,0,hb,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,261.0,0.0,0,Transient,133.0,0,2,Check-Out,2015-08-29
Resort Hotel,1,112,2015,August,34,22,2,5,2,0.0,0,hb,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,178.0,0,2,Canceled,2015-06-02
Resort Hotel,1,80,2015,August,34,22,3,6,2,0.0,0,bb,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,151.89,0,2,Canceled,2015-06-27
Resort Hotel,1,72,2015,August,34,22,4,6,2,0.0,0,bb,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,148.3,0,0,Canceled,2015-06-12
Resort Hotel,0,151,2015,August,34,22,2,2,2,0.0,0,bb,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,181.0,0.0,0,Transient-Party,96.3,0,1,Check-Out,2015-08-26
Resort Hotel,1,99,2015,August,34,22,2,2,2,0.0,0,hb,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,166.0,0,2,Canceled,2015-07-23
Resort Hotel,0,151,2015,August,34,22,2,3,2,0.0,0,bb,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,2,No Deposit,181.0,0.0,0,Transient-Party,96.3,1,1,Check-Out,2015-08-27
Resort Hotel,1,44,2015,August,34,22,2,4,2,0.0,0,bb,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,151.95,0,1,Canceled,2015-08-13
Resort Hotel,0,92,2015,August,35,23,2,1,2,0.0,0,hb,ESP,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240.0,0.0,0,Transient,149.4,0,1,Check-Out,2015-08-26
Resort Hotel,1,41,2015,August,35,23,2,3,2,0.0,0,bb,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,164.4,0,0,Canceled,2015-08-11
Resort Hotel,1,58,2015,August,35,23,2,3,2,0.0,0,bb,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,134.0,0,0,Canceled,2015-07-02
Resort Hotel,0,62,2015,August,35,23,2,3,2,0.0,0,bb,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,134.0,0,0,Check-Out,2015-08-28
Resort Hotel,1,64,2015,August,35,23,2,4,2,0.0,0,hb,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0.0,0,Transient,194.0,0,0,Canceled,2015-07-23
Resort Hotel,1,116,2015,August,35,23,2,4,2,0.0,0,hb,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,149.4,0,1,Canceled,2015-07-14
Resort Hotel,0,20,2015,August,35,23,2,5,2,0.0,0,hb,IRL,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,142.0,0.0,0,Contract,155.77,0,0,Check-Out,2015-08-30
Resort Hotel,0,132,2015,August,35,23,2,5,2,0.0,0,hb,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,5.0,0.0,0,Transient,131.7,1,2,Check-Out,2015-08-30
Resort Hotel,1,33,2015,August,35,23,2,5,2,0.0,0,bb,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,174.71,0,2,Canceled,2015-07-27
Resort Hotel,0,62,2015,August,35,23,2,5,2,0.0,0,bb,IRL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,156.0,0.0,0,Transient,101.65,0,0,Check-Out,2015-08-30
Resort Hotel,1,78,2015,August,35,23,2,5,2,0.0,0,bb,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,134.0,0,1,Canceled,2015-07-21
Resort Hotel,0,0,2015,August,35,24,1,0,2,0.0,0,bb,PRT,Online TA,TA/TO,0,0,0,A,F,0,No Deposit,240.0,0.0,0,Transient,153.0,0,0,Check-Out,2015-08-25
Resort Hotel,0,0,2015,August,35,24,1,0,2,0.0,0,bb,PRT,Direct,Direct,0,0,0,A,F,0,No Deposit,0.0,0.0,0,Transient,153.0,0,0,Check-Out,2015-08-25
Resort Hotel,1,35,2015,August,35,24,1,1,2,0.0,0,bb,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,192.0,0,1,Canceled,2015-07-21
Resort Hotel,0,84,2015,August,35,24,1,1,2,0.0,0,bb,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,132.6,1,1,Check-Out,2015-08-26
Resort Hotel,1,25,2015,August,35,24,1,1,2,0.0,0,bb,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,171.9,0,1,Canceled,2015-08-11
Resort Hotel,0,103,2015,August,35,24,1,1,2,0.0,0,bb,PRT,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,240.0,0.0,0,Transient,154.0,0,2,Check-Out,2015-08-26
Resort Hotel,1,35,2015,August,35,24,1,2,2,0.0,0,bb,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,172.0,0,2,Canceled,2015-08-13
Resort Hotel,1,26,2015,August,35,24,1,2,2,0.0,0,bb,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,191.0,0,2,Canceled,2015-08-22
Resort Hotel,1,55,2015,August,35,24,1,3,2,0.0,0,bb,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,148.25,0,2,Canceled,2015-08-03
Resort Hotel,0,76,2015,August,35,24,1,3,2,0.0,0,bb,POL,Online TA,TA/TO,0,0,0,E,E,2,No Deposit,240.0,0.0,0,Transient,164.0,0,1,Check-Out,2015-08-28
Resort Hotel,1,89,2015,August,35,24,3,6,2,0.0,0,bb,PRT,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,241.0,0.0,0,Transient,129.27,0,1,Canceled,2015-06-01
Resort Hotel,0,37,2015,August,35,24,3,7,2,0.0,0,bb,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,175.0,0.0,0,Transient,133.76,0,0,Check-Out,2015-09-03
Resort Hotel,0,69,2015,August,35,25,0,3,2,0.0,0,bb,ROU,Online TA,TA/TO,0,0,0,E,G,0,No Deposit,240.0,0.0,0,Transient,164.0,0,2,Check-Out,2015-08-28
Resort Hotel,1,71,2015,August,35,25,0,3,2,0.0,0,bb,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,154.0,0,0,Canceled,2015-08-04
Resort Hotel,1,74,2015,August,35,25,0,5,2,0.0,0,bb,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,130.2,0,0,Canceled,2015-08-10
Resort Hotel,1,74,2015,August,35,25,1,5,2,0.0,0,bb,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0.0,0,Transient,189.67,0,0,Canceled,2015-06-12
Resort Hotel,1,118,2015,August,35,25,2,6,2,0.0,0,hb,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0.0,0,Transient,186.13,0,0,Canceled,2015-05-01
Resort Hotel,1,77,2015,August,35,25,2,7,2,0.0,0,bb,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,250.0,0.0,0,Transient,166.0,0,0,Canceled,2015-07-20
Resort Hotel,1,84,2015,August,35,25,2,7,2,0.0,0,hb,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,156.0,0.0,0,Transient,149.0,0,0,Canceled,2015-06-08
Resort Hotel,1,73,2015,August,35,25,0,1,2,0.0,0,bb,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,120.6,0,1,Canceled,2015-06-15
Resort Hotel,0,21,2015,August,35,26,0,0,2,0.0,0,bb,PRT,Offline TA/TO,TA/TO,0,0,0,A,C,0,No Deposit,171.0,0.0,0,Transient,0.0,0,0,Check-Out,2015-08-26
Resort Hotel,0,2,2015,August,35,26,0,1,2,0.0,0,bb,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,181.0,0.0,0,Transient-Party,96.3,0,1,Check-Out,2015-08-27
Resort Hotel,1,2,2015,August,35,26,0,1,2,0.0,0,bb,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0.0,110.0,0,Transient,137.7,0,0,Canceled,2015-08-25
Resort Hotel,0,0,2015,August,35,26,0,1,2,0.0,0,bb,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0.0,0.0,0,Transient,112.0,0,0,Check-Out,2015-08-27
Resort Hotel,0,76,2015,August,35,26,0,4,2,0.0,0,bb,IRL,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,156.0,0.0,0,Transient,116.85,0,3,Check-Out,2015-08-30
Resort Hotel,1,41,2015,August,35,26,0,4,2,0.0,0,bb,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0.0,0,Transient,173.5,0,3,Canceled,2015-08-10
Resort Hotel,1,44,2015,August,35,26,0,4,2,0.0,0,bb,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,129.15,0,2,Canceled,2015-07-15
Resort Hotel,1,93,2015,August,35,26,1,4,2,0.0,0,bb,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0.0,0,Transient,192.2,0,0,Canceled,2015-07-10
